publication_ns,interval_end_ns,gap_m,relative_speed_mps,ego_speed_mps,ego_position_m,lead_position_m,lead_speed_mps,command_mps2,sampled_gap_m,sampled_relative_speed_mps,sampled_ego_speed_mps,applied_mps2
4180000000,4190000000,51.54759588646243,-2.0996361944185082,27.09963619441851,113.22337766291993,164.75,25.0,-0.4557362427886624,51.568615086341794,-2.104203781454082,27.104203781454082,-0.4562512364652278
4190000000,4200000000,51.52662233708007,-2.0950736820538545,27.095073682053854,113.49430561292833,165.0,25.0,-0.4552138751100756,51.54759588646243,-2.0996361944185082,27.09963619441851,-0.4557362427886624
4200000000,4210000000,51.50569438707167,-2.0905163196259693,27.09051631962597,113.76518801543084,165.25,25.0,-0.454684283564875,51.52662233708007,-2.0950736820538545,27.095073682053854,-0.4552138751100756
4210000000,4220000000,51.48481198456916,-2.0859641808748677,27.085964180874868,114.03602492302541,165.5,25.0,-0.45414761587971064,51.50569438707167,-2.0905163196259693,27.09051631962597,-0.454684283564875
4220000000,4230000000,51.46397507697459,-2.08141733803922,27.08141733803922,114.306816389025,165.75,25.0,-0.4536040174099396,51.48481198456916,-2.0859641808748677,27.085964180874868,-0.45414761587971064
4230000000,4240000000,51.443183610975,-2.076875861880424,27.076875861880424,114.57756246744293,166.0,25.0,-0.4530536311765476,51.46397507697459,-2.08141733803922,27.08141733803922,-0.4536040174099396
4240000000,4250000000,51.42243753255707,-2.0723398217063256,27.072339821706326,114.84826321297842,166.25,25.0,-0.4524965979024822,51.443183610975,-2.076875861880424,27.076875861880424,-0.4530536311765476
4250000000,4260000000,51.401736787021576,-2.06780928539456,27.06780928539456,115.11891868100247,166.5,25.0,-0.45193305604843825,51.42243753255707,-2.0723398217063256,27.072339821706326,-0.4524965979024822
4260000000,4270000000,51.38108131899753,-2.0632843194155335,27.063284319415533,115.38952892754382,166.75,25.0,-0.45136314184806414,51.401736787021576,-2.06780928539456,27.06780928539456,-0.45193305604843825
4270000000,4280000000,51.36047107245618,-2.0587649888550494,27.05876498885505,115.66009400927528,167.0,25.0,-0.45078698934266015,51.38108131899753,-2.0632843194155335,27.063284319415533,-0.45136314184806414
4280000000,4290000000,51.339905990724716,-2.05425135743657,27.05425135743657,115.93061398350018,167.25,25.0,-0.4502047304152983,51.36047107245618,-2.0587649888550494,27.05876498885505,-0.45078698934266015
4290000000,4300000000,51.31938601649982,-2.049743487543143,27.049743487543143,116.2010889081391,167.5,25.0,-0.44961649482443233,51.339905990724716,-2.05425135743657,27.05425135743657,-0.4502047304152983
4300000000,4310000000,51.2989110918609,-2.045241440238989,27.04524144023899,116.47151884171674,167.75,25.0,-0.4490224102369855,51.31938601649982,-2.049743487543143,27.049743487543143,-0.44961649482443233
4310000000,4320000000,51.278481158283256,-2.040745275290746,27.040745275290746,116.74190384334914,168.0,25.0,-0.4484226022609423,51.2989110918609,-2.045241440238989,27.04524144023899,-0.4490224102369855
4320000000,4330000000,51.258096156650865,-2.036255051188377,27.036255051188377,117.01224397273091,168.25,25.0,-0.447817194477397,51.278481158283256,-2.040745275290746,27.040745275290746,-0.4484226022609423
4330000000,4340000000,51.237756027269086,-2.0317708251657685,27.03177082516577,117.28253929012284,168.5,25.0,-0.44720630847214715,51.258096156650865,-2.036255051188377,27.036255051188377,-0.447817194477397
4340000000,4350000000,51.21746070987716,-2.027292653220993,27.027292653220993,117.55278985633963,168.75,25.0,-0.44659006386677125,51.237756027269086,-2.0317708251657685,27.03177082516577,-0.44720630847214715
4350000000,4360000000,51.19721014366037,-2.02282059013627,27.02282059013627,117.8229957327378,169.0,25.0,-0.4459685783492069,51.21746070987716,-2.027292653220993,27.027292653220993,-0.44659006386677125
4360000000,4370000000,51.177004267262205,-2.0183546894976025,27.018354689497603,118.09315698120385,169.25,25.0,-0.4453419677039372,51.19721014366037,-2.02282059013627,27.02282059013627,-0.4459685783492069
4370000000,4380000000,51.15684301879615,-2.0138950037141115,27.01389500371411,118.3632736641426,169.5,25.0,-0.4447103458415931,51.177004267262205,-2.0183546894976025,27.018354689497603,-0.4453419677039372
4380000000,4390000000,51.136726335857404,-2.0094415840370736,27.009441584037074,118.63334584446568,169.75,25.0,-0.4440738248281888,51.15684301879615,-2.0138950037141115,27.01389500371411,-0.4447103458415931
4390000000,4400000000,51.11665415553432,-2.004994480578656,27.004994480578656,118.90337358558023,170.0,25.0,-0.44343251491386004,51.136726335857404,-2.0094415840370736,27.009441584037074,-0.4440738248281888
4400000000,4410000000,51.096626414419774,-2.000553742330375,27.000553742330375,119.17335695137778,170.25,25.0,-0.4427865245611686,51.11665415553432,-2.004994480578656,27.004994480578656,-0.44343251491386004
4410000000,4420000000,51.076643048622216,-1.9961194171812373,26.996119417181237,119.44329600622336,170.5,25.0,-0.44213596047297754,51.096626414419774,-2.000553742330375,27.000553742330375,-0.4427865245611686
4420000000,4430000000,51.05670399377664,-1.9916915519356273,26.991691551935627,119.7131908149447,170.75,25.0,-0.44148092761985924,51.076643048622216,-1.9961194171812373,26.996119417181237,-0.44213596047297754
4430000000,4440000000,51.036809185055304,-1.9872701923308966,26.987270192330897,119.98304144282162,171.0,25.0,-0.4408215292671336,51.05670399377664,-1.9916915519356273,26.991691551935627,-0.44148092761985924
4440000000,4450000000,51.016958557178384,-1.982855383054698,26.982855383054698,120.2528479555757,171.25,25.0,-0.44015786700144033,51.036809185055304,-1.9872701923308966,26.987270192330897,-0.4408215292671336
4450000000,4460000000,50.9971520444243,-1.9784471677620274,26.978447167762027,120.52261041935998,171.5,25.0,-0.4394900407569198,51.016958557178384,-1.982855383054698,26.982855383054698,-0.44015786700144033
4460000000,4470000000,50.97738958064002,-1.9740455890920146,26.974045589092015,120.79232890074887,171.75,25.0,-0.43881814884099346,50.9971520444243,-1.9784471677620274,26.978447167762027,-0.4394900407569198
4470000000,4480000000,50.95767109925113,-1.969650688684446,26.969650688684446,121.06200346672827,172.0,25.0,-0.43814228795971766,50.97738958064002,-1.9740455890920146,26.974045589092015,-0.43881814884099346
4480000000,4490000000,50.93799653327173,-1.9652625071960372,26.965262507196037,121.33163418468583,172.25,25.0,-0.43746255324277294,50.95767109925113,-1.969650688684446,26.969650688684446,-0.43814228795971766
4490000000,4500000000,50.918365815314175,-1.9608810843164406,26.96088108431644,121.60122112240133,172.5,25.0,-0.4367790382680605,50.93799653327173,-1.9652625071960372,26.965262507196037,-0.43746255324277294
4500000000,4510000000,50.89877887759867,-1.9565064587840126,26.956506458784013,121.87076434803726,172.75,25.0,-0.43609183508589866,50.918365815314175,-1.9608810843164406,26.96088108431644,-0.4367790382680605
4510000000,4520000000,50.879235651962745,-1.9521386684013322,26.952138668401332,122.14026393012952,173.0,25.0,-0.43540103424288534,50.89877887759867,-1.9565064587840126,26.956506458784013,-0.43609183508589866
4520000000,4530000000,50.85973606987048,-1.9477777500504736,26.947777750050474,122.4097199375783,173.25,25.0,-0.43470672480533734,50.879235651962745,-1.9521386684013322,26.952138668401332,-0.43540103424288534
4530000000,4540000000,50.8402800624217,-1.9434237397080452,26.943423739708045,122.67913243963913,173.5,25.0,-0.4340089943823986,50.85973606987048,-1.9477777500504736,26.947777750050474,-0.43470672480533734
4540000000,4550000000,50.82086756036087,-1.9390766724599935,26.939076672459993,122.94850150591401,173.75,25.0,-0.43330792914878513,50.8402800624217,-1.9434237397080452,26.943423739708045,-0.4340089943823986
4550000000,4560000000,50.80149849408599,-1.9347365825161695,26.93473658251617,123.2178272063427,174.0,25.0,-0.43260361386718627,50.82086756036087,-1.9390766724599935,26.939076672459993,-0.43330792914878513
4560000000,4570000000,50.782172793657296,-1.9304035032246816,26.93040350322468,123.48710961119426,174.25,25.0,-0.43189613191029674,50.80149849408599,-1.9347365825161695,26.93473658251617,-0.43260361386718627
4570000000,4580000000,50.762890388805744,-1.9260774670860101,26.92607746708601,123.75634879105851,174.5,25.0,-0.43118556528252205,50.782172793657296,-1.9304035032246816,26.93040350322468,-0.43189613191029674
4580000000,4590000000,50.743651208941486,-1.9217585057669062,26.921758505766906,124.02554481683792,174.75,25.0,-0.43047199464135844,50.762890388805744,-1.9260774670860101,26.92607746708601,-0.43118556528252205
4590000000,4600000000,50.72445518316208,-1.9174466501140799,26.91744665011408,124.29469775973934,175.0,25.0,-0.42975549931839385,50.743651208941486,-1.9217585057669062,26.921758505766906,-0.43047199464135844
4600000000,4610000000,50.705302240260664,-1.913141930167665,26.913141930167665,124.56380769126604,175.25,25.0,-0.4290361573400616,50.72445518316208,-1.9174466501140799,26.91744665011408,-0.42975549931839385
4610000000,4620000000,50.686192308733965,-1.908844375174482,26.908844375174482,124.83287468320991,175.5,25.0,-0.42831404544798946,50.705302240260664,-1.913141930167665,26.913141930167665,-0.4290361573400616
4620000000,4630000000,50.66712531679009,-1.9045540136010821,26.904554013601082,125.10189880764364,175.75,25.0,-0.42758923911909363,50.686192308733965,-1.908844375174482,26.908844375174482,-0.42831404544798946
4630000000,4640000000,50.648101192356364,-1.900270873146603,26.900270873146603,125.37088013691314,176.0,25.0,-0.42686181258533384,50.66712531679009,-1.9045540136010821,26.904554013601082,-0.42758923911909363
4640000000,4650000000,50.629119863086856,-1.895994980755411,26.89599498075541,125.63981874363007,176.25,25.0,-0.42613183885316164,50.648101192356364,-1.900270873146603,26.900270873146603,-0.42686181258533384
4650000000,4660000000,50.61018125636993,-1.8917263626295586,26.89172636262956,125.90871470066442,176.5,25.0,-0.42539938972268576,50.629119863086856,-1.895994980755411,26.89599498075541,-0.42613183885316164
4660000000,4670000000,50.59128529933558,-1.8874650442410257,26.887465044241026,126.17756808113735,176.75,25.0,-0.42466453580651486,50.61018125636993,-1.8917263626295586,26.89172636262956,-0.42539938972268576
4670000000,4680000000,50.57243191886265,-1.8832110503437995,26.8832110503438,126.446378958414,177.0,25.0,-0.423927346548316,50.59128529933558,-1.8874650442410257,26.887465044241026,-0.42466453580651486
4680000000,4690000000,50.553621041586,-1.8789644049857337,26.878964404985734,126.71514740609653,177.25,25.0,-0.4231878902411266,50.57243191886265,-1.8832110503437995,26.8832110503438,-0.423927346548316
4690000000,4700000000,50.534852593903466,-1.8747251315202504,26.87472513152025,126.98387349801723,177.5,25.0,-0.42244623404529036,50.553621041586,-1.8789644049857337,26.878964404985734,-0.4231878902411266
4700000000,4710000000,50.51612650198277,-1.8704932526178375,26.870493252617837,127.2525573082317,177.75,25.0,-0.4217024440062189,50.534852593903466,-1.8747251315202504,26.87472513152025,-0.42244623404529036
4710000000,4720000000,50.4974426917683,-1.8662687902773847,26.866268790277385,127.52119891101228,178.0,25.0,-0.42095658507180156,50.51612650198277,-1.8704932526178375,26.870493252617837,-0.4217024440062189
4720000000,4730000000,50.47880108898772,-1.8620517658373217,26.86205176583732,127.7897983808414,178.25,25.0,-0.42020872110958307,50.4974426917683,-1.8662687902773847,26.866268790277385,-0.42095658507180156
4730000000,4740000000,50.460201619158596,-1.857842199986603,26.857842199986603,128.05835579240522,178.5,25.0,-0.4194589149236767,50.47880108898772,-1.8620517658373217,26.86205176583732,-0.42020872110958307
4740000000,4750000000,50.44164420759478,-1.8536401127755084,26.85364011277551,128.32687122058724,178.75,25.0,-0.4187072282713813,50.460201619158596,-1.857842199986603,26.857842199986603,-0.4194589149236767
4750000000,4760000000,50.423128779412764,-1.8494455236262723,26.849445523626272,128.59534474046208,179.0,25.0,-0.41795372187958013,50.44164420759478,-1.8536401127755084,26.85364011277551,-0.4187072282713813
4760000000,4770000000,50.40465525953792,-1.8452584513435575,26.845258451343557,128.86377642728942,179.25,25.0,-0.41719845546085255,50.423128779412764,-1.8494455236262723,26.849445523626272,-0.41795372187958013
4770000000,4780000000,50.38622357271058,-1.8410789141247612,26.84107891412476,129.1321663565079,179.5,25.0,-0.41644148772936584,50.40465525953792,-1.8452584513435575,26.845258451343557,-0.41719845546085255
4780000000,4790000000,50.367833643492105,-1.8369069295701514,26.83690692957015,129.40051460372922,179.75,25.0,-0.4156828764165106,50.38622357271058,-1.8410789141247612,26.84107891412476,-0.41644148772936584
4790000000,4800000000,50.34948539627078,-1.8327425146928569,26.832742514692857,129.66882124473233,180.0,25.0,-0.41492267828627494,50.367833643492105,-1.8369069295701514,26.83690692957015,-0.4156828764165106
4800000000,4810000000,50.33117875526767,-1.8285856859286902,26.82858568592869,129.9370863554577,180.25,25.0,-0.4141609491504059,50.34948539627078,-1.8327425146928569,26.832742514692857,-0.41492267828627494
4810000000,4820000000,50.312913644542306,-1.8244364591458258,26.824436459145826,130.2053100120017,180.5,25.0,-0.4133977438833061,50.33117875526767,-1.8285856859286902,26.82858568592869,-0.4141609491504059
4820000000,4830000000,50.29468998799831,-1.8202948496543208,26.82029484965432,130.47349229061103,180.75,25.0,-0.41263311643674205,50.312913644542306,-1.8244364591458258,26.824436459145826,-0.4133977438833061
4830000000,4840000000,50.276507709388966,-1.8161608722154874,26.816160872215487,130.74163326767737,181.0,25.0,-0.41186711985429514,50.29468998799831,-1.8202948496543208,26.82029484965432,-0.41263311643674205
4840000000,4850000000,50.25836673232263,-1.8120345410511192,26.81203454105112,131.0097330197319,181.25,25.0,-0.4110998062855771,50.276507709388966,-1.8161608722154874,26.816160872215487,-0.41186711985429514
4850000000,4860000000,50.2402669802681,-1.8079158698525752,26.807915869852575,131.27779162344012,181.5,25.0,-0.41033122700026103,50.25836673232263,-1.8120345410511192,26.81203454105112,-0.4110998062855771
4860000000,4870000000,50.22220837655988,-1.803804871789719,26.80380487178972,131.54580915559666,181.75,25.0,-0.4095614324018555,50.2402669802681,-1.8079158698525752,26.807915869852575,-0.41033122700026103
4870000000,4880000000,50.20419084440334,-1.7997015595197148,26.799701559519715,131.81378569312022,182.0,25.0,-0.4087904720413078,50.22220837655988,-1.803804871789719,26.80380487178972,-0.4095614324018555
4880000000,4890000000,50.186214306879776,-1.795605945195696,26.795605945195696,132.08172131304858,182.25,25.0,-0.40801839463033773,50.20419084440334,-1.7997015595197148,26.799701559519715,-0.4087904720413078
4890000000,4900000000,50.168278686951425,-1.7915180404752817,26.79151804047528,132.34961609253358,182.5,25.0,-0.4072452480546551,50.186214306879776,-1.795605945195696,26.795605945195696,-0.40801839463033773
4900000000,4910000000,50.15038390746642,-1.7874378565289781,26.787437856528978,132.61747010883647,182.75,25.0,-0.40647107938686244,50.168278686951425,-1.7915180404752817,26.79151804047528,-0.4072452480546551
4910000000,4920000000,50.13252989116353,-1.783365404048432,26.783365404048432,132.885283439323,183.0,25.0,-0.4056959348992395,50.15038390746642,-1.7874378565289781,26.787437856528978,-0.40647107938686244
4920000000,4930000000,50.11471656067701,-1.7793006932545623,26.779300693254562,133.1530561614588,183.25,25.0,-0.4049198600763113,50.13252989116353,-1.783365404048432,26.783365404048432,-0.4056959348992395
4930000000,4940000000,50.09694383854119,-1.7752437339055689,26.77524373390557,133.42078835280486,183.5,25.0,-0.40414289962716765,50.11471656067701,-1.7793006932545623,26.779300693254562,-0.4049198600763113
4940000000,4950000000,50.07921164719514,-1.7711945353048044,26.771194535304804,133.68848009101293,183.75,25.0,-0.4033650974976888,50.09694383854119,-1.7752437339055689,26.77524373390557,-0.40414289962716765
4950000000,4960000000,50.061519908987066,-1.767153106308534,26.767153106308534,133.95613145382114,184.0,25.0,-0.40258649688248993,50.07921164719514,-1.7711945353048044,26.771194535304804,-0.4033650974976888
4960000000,4970000000,50.04386854617886,-1.7631194553335554,26.763119455333555,134.22374251904964,184.25,25.0,-0.4018071402367469,50.061519908987066,-1.767153106308534,26.767153106308534,-0.40258649688248993
4970000000,4980000000,50.02625748095036,-1.7590935903647313,26.75909359036473,134.49131336459627,184.5,25.0,-0.401027069287784,50.04386854617886,-1.7631194553335554,26.763119455333555,-0.4018071402367469
4980000000,4990000000,50.008686635403734,-1.7550755189623644,26.755075518962364,134.75884406843244,184.75,25.0,-0.4002463250465351,50.02625748095036,-1.7590935903647313,26.75909359036473,-0.401027069287784
4990000000,5000000000,49.99115593156756,-1.7510652482694873,26.751065248269487,135.02633470859888,185.0,25.0,-0.3994649478187702,50.008686635403734,-1.7550755189623644,26.755075518962364,-0.4002463250465351
